,chembl_id,IC50,units,canonical_smiles,pIC50
3273,CHEMBL1242568,318.0,nM,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc(F)c(O)c4,6.497572880015567
2797,CHEMBL473320,131.0,nM,COc1cc2ncnc(c3c[nH]c4ccc(Br)cc34)c2cc1OC,6.882728704344236
5753,CHEMBL3818970,37.81,nM,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)[C@@H]5COC(=O)N5,7.422393322637465
1832,CHEMBL210659,67.0,nM,ClCCN(N=O)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,7.173925197299173
3778,CHEMBL1828883,32850.0,nM,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,4.4834646261042
3852,CHEMBL1914661,95.0,nM,Br.CC(Nc1ncnc2[nH]c(cc12)c3ccc(O)cc3)c4cccc(C)c4,7.022276394711152
2607,CHEMBL501618,0.5012,nM,C\C=C\C(=O)Cc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.299988937677888
2202,CHEMBL441333,39.81,nM,COc1c(Br)cccc1Nc2ncnc3ccncc23,7.400007822415902
3810,CHEMBL954,1050.0,nM,CCN(CC)CCOc1ccc(cc1)\C(=C(\Cl)/c2ccccc2)\c3ccccc3,5.978810700930062
129,CHEMBL304414,10000.0,nM,Cn1c(SSc2c(C(=O)Nc3ccccc3)c4ccccc4n2C)c(C(=O)Nc5ccccc5)c6ccccc16,5.0
3455,CHEMBL1272167,91.0,nM,OC[C@@H](Nc1ncnc2sc3CN(CCc3c12)S(=O)(=O)C=C)c4ccccc4,7.040958607678906
1027,CHEMBL280757,0.69,nM,Fc1ccc(Nc2ncnc3ccc(NC(=O)C=C)cc23)cc1Br,9.161150909262744
1484,CHEMBL440298,1100.0,nM,Oc1ccc(\C=C(/C#N)\C(=O)NCCCCc2ccccc2)cc1O,5.958607314841775
2358,CHEMBL80745,1000.0,nM,COc1cc(\C=C(/C#N)\C(=C(C#N)C#N)N)cc(O)c1O,6.0
3947,CHEMBL242541,29.0,nM,Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,7.5376020021010435
3614,CHEMBL109332,3388.44,nM,COc1cc2ncc(C=O)c(Nc3cccc(Br)c3)c2cc1OC,5.470000200122707
2906,CHEMBL590109,940.0,nM,NCCn1cc(c2cc(c3cc4ccccc4s3)c5[nH]ncc5c2)c6nc(N)ncc16,6.026872146400302
5127,CHEMBL3416608,183.0,nM,CC[C@@H](Nc1ncnc2sc(Br)cc12)c3ccccc3,6.73754891026957
761,CHEMBL468975,5600.0,nM,Cl.CN(C)CC(=C)C(=O)c1ccccc1,5.251811972993799
1920,CHEMBL388286,3960.0,nM,COc1ccc(cc1)N(CCCl)CCN\N=N\c2ccc3ncnc(Nc4cccc(Cl)c4)c3c2,5.402304814074488
774,CHEMBL144791,850.0,nM,Oc1cc(\C=C(/C#N)\S(=O)(=O)\C(=C\c2cc(O)c(O)c(Br)c2)\C#N)cc(Br)c1O,6.070581074285707
5470,CHEMBL3746711,1260.0,nM,CC(=O)N1N=C(CC1c2ccc(cc2)C(=O)OCCn3c(C)ncc3[N+](=O)[O-])c4ccc(I)cc4,5.8996294548824375
5358,CHEMBL3699602,5.5,nM,COc1cc(ccc1Nc2ncc(c(Oc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCN(CC4)S(=O)(=O)N,8.259637310505756
1457,CHEMBL57462,2500.0,nM,Oc1cc2NC(=O)C(=C(C#N)C#N)c2cc1O,5.6020599913279625
6172,CHEMBL3671499,5.0,nM,Fc1cc(Br)ccc1Nc2ncnc3cc(OCCNC(=O)C=C)c(NC(=O)C=C)cc23,8.301029995663981
1925,CHEMBL242349,7710.0,nM,COCCOc1cc2ncnc(NC3=CC(=O)C(=CC3=O)OCc4cccc(OC)c4)c2cc1OC,5.112945621949043
2643,CHEMBL472746,3.6310000000000002,nM,C=CC(=O)NC1=CC=C2N=CN=C(Nc3ccc(OCc4ccccc4)cc3)C12,8.439973751087107
6323,CHEMBL3040566,2.71,nM,NS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2,8.567030709125595
5432,CHEMBL3741526,3200.0,nM,CCOC(=O)c1nn(cc1C(=O)c2c(C)[nH]c(c3ccccc3)c2c4ccccc4)c5ccc(Cl)cc5,5.494850021680094
1318,CHEMBL123045,5400.0,nM,Oc1ccc(O)c(CNc2ccc(O)c(c2)[N+](=O)[O-])c1,5.267606240177032
5989,CHEMBL3883652,11000.0,nM,CN1CCN(CC1)c2ccc(Nc3nccc(Nc4cccc(C)c4)n3)cc2,4.958607314841775
1244,CHEMBL89940,770.0,nM,Nc1ccc2ncnc(Nc3ccccc3)c2c1,6.113509274827518
4332,CHEMBL2316144,8000.0,nM,COc1cc(OC)cc(\C=C\2/CCC\C(=C/c3ccccc3Br)\C2=O)c1,5.096910013008056
6436,CHEMBL3915538,6238.0,nM,Nc1ncnc2c1c(nn2C[C@@H]3CCCN3C(=O)\C=C\CN4CCOCC4)c5ccc(Oc6ccccc6)cc5,5.204954629578875
4285,CHEMBL117324,150003.02,nM,COC[C@@H]1CCCN1CC#CC(=O)Nc2ccc3ncc(C#N)c(Nc4cccc(Br)c4)c3c2,3.8238999972367695
5553,CHEMBL3759725,3.0,nM,COc1c(cccc1c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)C(=O)NCCN(C)C,8.522878745280337
5286,CHEMBL3628816,21180.0,nM,Clc1ccc2c(SCc3cnc(Nc4ccccc4)nc23)c1,4.674074044228534
6357,CHEMBL3663932,0.56,nM,CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCN(C)[C@H](C)C3)nc1Oc4cccc(NC(=O)C=C)c4,9.2518119729938
5688,CHEMBL3805236,10.9,nM,COc1cc2ncnc(Nc3cccc(c3)C#C)c2c4OCCOc14,7.962573502059376
3035,CHEMBL592708,5780.0,nM,COc1ccc(\C=N\NC2=NC(=O)CS2)cc1,5.2380721615794705
1160,CHEMBL342929,1800.0,nM,CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c4ccccc14,5.7447274948966935
5302,CHEMBL3633938,445.0,nM,Fc1cccc(COc2ccc(Nc3ncnc4ccc(NC=C(C#N)C#N)cc34)cc2Cl)c1,6.351639989019068
4807,CHEMBL3234867,370.0,nM,Cc1ncc([N+](=O)[O-])n1CC(=O)N\N=C\c2cc3ccccc3nc2Oc4ccc(F)cc4,6.431798275933005
228,CHEMBL109296,4500.0,nM,CCNc1ncc2C=C(C(=O)N(C)c2n1)c3c(Cl)cccc3Cl,5.346787486224656
4293,CHEMBL2283259,29850.0,nM,CC(C)(C)NC(=O)\C=C\c1ccccc1,4.525055664534612
5074,CHEMBL3403512,298.2,nM,CN(c1ccc2OCOc2c1)c3nc(C)nc4oc(C)cc34,6.525492360883025
6042,CHEMBL3940909,9.0,nM,Fc1ccc(Nc2ncnc3ccc(O[C@H]4CCN(C4)C(=O)C=C)cc23)c(F)c1Cl,8.045757490560675
758,CHEMBL155293,7400.0,nM,OC(=O)c1ccc(CNC(=O)CCc2c(SSc3[nH]c4ccccc4c3CCC(=O)NCc5ccc(cc5)C(=O)O)[nH]c6ccccc26)cc1,5.130768280269024
5029,CHEMBL3357642,0.31,nM,CN(C)C\C=C(\F)/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]4CCOC4,9.508638306165727
5556,CHEMBL3759459,20.0,nM,COC(=O)c1ccc(c(OC)c1)c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2,7.698970004336019
4826,CHEMBL3234748,33.0,nM,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cnc(NC5CCCC5)nc4)c3)cc2C(F)(F)F)CC1,7.481486060122112
5033,CHEMBL3357638,0.89,nM,CCOc1cc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)\C(=C/CN(C)C)\F,9.050609993355087
477,CHEMBL111038,190.0,nM,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,6.721246399047171
3818,CHEMBL1221512,3216.0,nM,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)OC(C)C)NC[C@@H](N)CS,5.492683959923586
3504,CHEMBL1645467,40.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccccc4)c23)CC1,7.3979400086720375
4551,CHEMBL2425084,25.0,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CC(O)C4,7.6020599913279625
6597,CHEMBL4090083,7.4,nM,NP(=O)(OCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,8.130768280269024
6087,CHEMBL3985465,1.8,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1O[C@H]4CCN([C@@H](C4)C(=O)NCCO)C(=O)C=C,8.744727494896694
5577,CHEMBL3759015,230.0,nM,COc1cc2c(Nc3ccc(NC(=O)c4cccc(Cl)c4)cc3)ncnc2cc1OCCCN5CCOCC5,6.638272163982407
4892,CHEMBL3233791,34.0,nM,CC(C)N1CCN(C\C=C\C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3s2)CC1,7.468521082957745
3401,CHEMBL1242295,734.0,nM,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5[nH]ccc5c4,6.134303940083929
6705,CHEMBL4097862,19.5,nM,Clc1ccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1,7.709965388637482
5702,CHEMBL3809045,880.0,nM,Brc1cccc(Nc2ncnc3ccc(cc23)N=C=S)c1,6.055517327849832
5348,CHEMBL3699582,20.0,nM,COc1cc(ccc1Nc2ncc(c(Nc3cccc(NC(=O)C=C)c3)n2)C(F)(F)F)N4CCOCC4,7.698970004336019
6365,CHEMBL3674150,0.4,nM,CC(C)n1c(Nc2ccccc2)nc3cnc(Nc4ccc(cc4F)C(=O)NN5CCN(C)CC5)nc13,9.397940008672037
3952,CHEMBL1946926,31.0,nM,CC1(C)CC(CC(C)(C)N1[O])C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2,7.508638306165727
3407,CHEMBL1242477,2500.0,nM,CC(C)n1nc(c2ccc3cn[nH]c3c2)c4c(N)ncnc14,5.6020599913279625
2313,CHEMBL490960,5.0,ug.mL-1,CSCC1=C(C(=O)c2c(O)cc(O)cc2O1)c3ccc(O)cc3,8.301029995663981
2926,CHEMBL598520,316.0,nM,CCCCCCCCCCCCCCNC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3,6.5003129173815966
5145,CHEMBL3586177,3100.0,nM,Clc1cccc(Nc2ncnc3ccc(NC(=O)[C@@H]4CCCN4C5=NC(=O)\C(=C/c6cccc(Br)n6)\S5)cc23)c1,5.508638306165727
3225,CHEMBL1173718,620.0,nM,Cc1ncc([N+](=O)[O-])n1CCOC(=O)\C=C\c2ccc(cc2)c3ccccc3,6.2076083105017466
3223,CHEMBL1173713,10850.0,nM,COc1ccc(\C=C\C(=O)OCCn2c(C)ncc2[N+](=O)[O-])cc1,4.964570261815451
3556,CHEMBL1760057,2290.0,nM,C(COc1ccc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc1)CN5CCCCC5,5.640164517660112
3600,CHEMBL114496,758.58,nM,COc1cc2ncc(C#N)c(Nc3cccc(SC)c3)c2cc1OC,6.119998611678231
4402,CHEMBL2337373,147.0,nM,Nc1nc(Nc2ccccc2)c3c4ccccc4[nH]c3n1,6.8326826652518236
4053,CHEMBL2018752,1000.0,nM,CCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,6.0
4128,CHEMBL2047019,4200.0,nM,ONC(=O)CCCCCC(=O)Nc1ccc(O)c(c1)C(=O)Nc2cccc(c2)C(F)(F)F,5.376750709602099
3618,CHEMBL111222,6760.83,nM,COCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCOC,5.169999984192581
1432,CHEMBL292648,1200000.0,nM,Oc1cccc2C(=C(C#N)C#N)CCCc12,2.9208187539523753
2127,CHEMBL255170,7.0,nM,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,8.154901959985743
4840,CHEMBL3237932,10000.0,nM,COc1cc(ccc1Nc2ncc(Cl)c(Oc3cccc(NC(=O)CCN4CCCCC4)c3)n2)N5CCN(C)CC5,5.0
5087,CHEMBL3416636,372.0,nM,Nc1cnc(cn1)C#Cc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2,6.429457060118103
6024,CHEMBL3917951,100.0,nM,COc1cc2ncnc(NCCc3ccccc3)c2cc1OCCCCCCC(=O)NO,7.0
3590,CHEMBL111520,870.96,nM,COc1cc2ncc(C#N)c(Nc3cccc(c3)[N+](=O)[O-])c2cc1OC,6.060001790087838
141,CHEMBL434827,0.73,nM,CCN(CC)CCCNC(=O)\C=C\C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,9.136677139879543
3888,CHEMBL1928948,129.0,nM,CCOC(=O)\C=C\C(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.889410289700751
6385,CHEMBL3678959,5.0,nM,CC(C)n1c(NC2CCCCC2)nc3cnc(Nc4ccc(cc4)N5CCN(C)CC5)nc13,8.301029995663981
3702,CHEMBL1821878,8950.0,nM,Brc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccccc4)c5ccc(Br)cc5,5.048176964684088
3709,CHEMBL1821884,17840.0,nM,Clc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccc(Cl)cc4)c5ccc(Br)cc5,4.748605149959896
3931,CHEMBL1934625,7.0,nM,CN(C)Cc1ccc(cc1)C#Cc2c(C)ncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3,8.154901959985743
5066,CHEMBL1230609,2990.0,nM,COc1cc2c(Oc3ccc(NC(=O)C4(CC4)C(=O)Nc5ccc(F)cc5)cc3F)ccnc2cc1OCCCN6CCOCC6,5.52432881167557
3462,CHEMBL1272325,21.0,nM,OC[C@@H](Nc1ncnc2sc3CN(CCc3c12)C(=O)\C=C\CN4CCOCC4)c5ccccc5,7.6777807052660805
1881,CHEMBL214478,9.0,nM,COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC4CCN(CC(=O)N)CC4,8.045757490560675
3524,CHEMBL1683959,65.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1\C=N\OCCCN4CCOCC4,7.187086643357144
5966,CHEMBL3897723,5.4,nM,COc1ccc(\C=C\C(=N\Nc2nncc3ccccc23)\c4ccc(Cl)cc4)cc1,8.267606240177031
4956,CHEMBL3360612,30.5,nM,COc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cc1OCCCn5ccnc5[N+](=O)[O-],7.515700160653214
6341,CHEMBL3663933,1.3,nM,CCc1nc(C(=O)N)c(Nc2ccc(cc2)N3CCC(CC3)N4CCN(C)CC4)nc1C5CCN(CC5)C(=O)C=C,8.886056647693163
6673,CHEMBL4082840,94.72,nM,Clc1cccc(Nc2ncnc3ccc(NC(=O)C4CCC5(CC4)OCC6(OO5)C7CC8CC(CC6C8)C7)cc23)c1,7.023558310621155
3928,CHEMBL1934622,22.0,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc4ccc(CNCCS(=O)(=O)C)cc4,7.657577319177793
1397,CHEMBL52665,35.0,nM,Brc1cccc(Nc2ncnc3ccncc23)c1,7.455931955649724
311,CHEMBL75188,7000.0,nM,CN1CCN(CCCNc2ncc3cc(c(NC(=O)NC(C)(C)C)nc3n2)c4c(C)c(C)cc(C)c4C)CC1,5.154901959985743
2582,CHEMBL516365,1.6980000000000002,nM,CC1CCN(CCCOc2cc3ncnc(Cc4cccc(Br)c4)c3cc2NC(=O)C=C)CC1,8.770062314092065
3459,CHEMBL1272275,3503.0,nM,OC[C@@H](Nc1ncnc2sc3CN(CCc3c12)C(=O)\C=C\c4ccccc4)c5ccccc5,5.455559862682308
6432,CHEMBL4106607,435.3,nM,CC#CC(=O)N1CCC[C@H](C1)n2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,6.361211332842601
98,CHEMBL310400,375000.0,nM,Oc1cccc(C=C(C#N)C#N)c1,3.425968732272281
5834,CHEMBL3970330,16.0,nM,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc5ccccc5)c3)c2cc1NC(=O)\C=C\CN6CCN(C)CC6,7.795880017344075
2363,CHEMBL242741,0.1,ug.mL-1,COc1c(O)cc(O)c2C(=O)C(=COc12)c3ccc(O)cc3,10.0
1687,CHEMBL202425,15.0,nM,CCN(CC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,7.823908740944319
5233,CHEMBL3622676,5.6,nM,O=C(Nc1cc2c(Nc3cccc(c3)C#C)ncnc2cc1O[C@H]4CCOC4)\C=C\CNC5CC5,8.2518119729938
4726,CHEMBL3133903,2300.0,nM,Cc1cc(Nc2ncnc3ccc(NC(=O)C=C)cc23)ccc1Br,5.638272163982407
3783,CHEMBL1829274,21280.0,nM,Clc1ccc(cc1)S(=O)(=O)NC(=O)Cc2cccc(Br)c2,4.672028376376989
615,CHEMBL169920,500.0,nM,CN(C)C(=O)CN1CCC(CC1)n2cc(c3cccc(O)c3)c4c(N)ncnc24,6.301029995663981
4820,CHEMBL3234742,43.0,nM,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cnc(N)nc4)c3)cc2C(F)(F)F)CC1,7.366531544420414
218,CHEMBL104779,910.0,nM,CN1C(=O)C(=Cc2cnc(Nc3ccncc3)nc12)c4c(Cl)cccc4Cl,6.040958607678906
4381,CHEMBL2325105,5680.0,nM,NC(=S)N1N=C(CC1c2cccc3ccccc23)c4ccc(Br)cc4,5.245651664288981
3720,CHEMBL1821895,5350.0,nM,COc1ccc(cc1)C2=NN(C(C2)c3ccc(O)cc3)c4nc(cs4)c5ccccc5,5.2716462179787715
5770,CHEMBL3921302,20.0,nM,CN1CCN(CC1)c2ccc(Nc3ncnc4cc5OC(=O)N(CCOC(=O)CCl)c5cc34)cc2Cl,7.698970004336019
2898,CHEMBL593292,670.0,nM,COc1cc2ncnc(Nc3ccc(cc3)c4nc5ccccc5s4)c2cc1OCCCN6CCN(C)CC6,6.173925197299173
5751,CHEMBL3818015,0.47,nM,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1NC(=O)[C@@H]4COC(=O)N4,9.327902142064282
1897,CHEMBL373882,25000.0,nM,CNc1ncnc(n1)c2cccnc2Oc3ccc(F)c(c3)C(=O)Nc4cc(ccc4N(C)CCCN(C)C)C(F)(F)F,4.6020599913279625
6220,CHEMBL3671546,1020.0,nM,CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1NC(=O)C(=C)C,5.991399828238082
104,CHEMBL77298,153000.0,nM,COc1cc(C=C(C#N)C#N)cc(Br)c1O,3.815308569182401
3255,CHEMBL1243316,0.03,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)\C=C\CNCC#C,10.522878745280337
4306,CHEMBL2283249,10230.0,nM,CCOc1ccc(NC(=O)\C=C\c2ccccc2)cc1,4.99012436628784
5174,CHEMBL3612590,130.0,nM,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4ccc5[nH]ncc5c4)c3cc12,6.886056647693163
6296,CHEMBL3676372,75.0,nM,CN(C)CC(=O)NCCOc1cc2ncnc(Nc3ccc(Br)c(Cl)c3)c2cc1NC(=O)C=C,7.1249387366083
3304,CHEMBL1242198,576.0,nM,CC(C)n1nc(c2cc(O)cc(F)c2)c3c(N)ncnc13,6.239577516576788
6318,CHEMBL3941626,59.0,nM,CCOc1cc2NC=C(C#N)C(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1\N=C(/O)\C=C\[C@H]5C[C@H](O)CN5C,7.229147988357855
572,CHEMBL153170,29.0,nM,Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,7.5376020021010435
1674,CHEMBL383030,13600.0,nM,COC(=O)c1c(OCCCN(C)C)c2ccccc2c3oc4C(=O)c5ccccc5C(=O)c4c13,4.866461091629782
1710,CHEMBL203725,3.0,nM,CN1CCC(CC1)Oc2cccc3ncnc(Nc4ccc(F)c(Cl)c4)c23,8.522878745280337
1691,CHEMBL378144,0.6,nM,Brc1cccc(Nc2ncnc3cnc(NC(=O)C#C)cc23)c1,9.221848749616356
1788,CHEMBL205235,42.0,nM,Nc1cccc(c1)C#Cc2cncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3,7.376750709602099
682,CHEMBL281300,9.7,nM,Brc1cccc(Nc2c(cnc3ccc(NC(=O)C=C)cc23)C#N)c1,8.013228265733755
6422,CHEMBL3917698,268.7,nM,CN(C)C\C=C\C(=O)N1CCC(CC1)n2nc(c3ccc(Oc4ccccc4)cc3)c5c(N)ncnc25,6.5707323335668315
4113,CHEMBL2029694,8400.0,nM,CCOc1ccc(cc1)c2cc(c(C#N)c(SCC(=O)NCC(=O)O)n2)C(F)(F)F,5.075720713938118
945,CHEMBL432428,640.0,nM,NC(=O)\C(=C\c1cc(O)c(O)c(CSCc2ccccc2)c1)\C#N,6.1938200260161125
4169,CHEMBL2048788,33.0,nM,CC(C)(C)NC(=O)c1cccc(Oc2ccc(Nc3ncnc4ccn(CCO)c34)cc2Cl)c1,7.481486060122112
6443,CHEMBL4110258,0.54,nM,CN(C)CC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@]45COC[C@H]4C5,9.267606240177031
6102,CHEMBL3950296,1000.0,nM,COc1ccc(cc1C(=O)Nc2c(F)cccc2F)c3nc4ccccn4c3c5ccnc(Nc6ccc(cc6OC)N7CCC(CC7)N8CCN(CCF)CC8)n5,6.0
33,CHEMBL78174,430000.0,nM,OC(=O)c1ccc(C=C(C#N)C#N)cc1,3.3665315444204134
5078,CHEMBL3403515,103.2,nM,COc1ccc2N(CCc2c1)c3nc(C)nc4oc(C)cc34,6.986320302708807
5121,CHEMBL3416620,415.0,nM,C[C@@H](Nc1ncnc2sc(Br)cc12)c3cccs3,6.3819519032879075
5153,CHEMBL3604936,2000.0,nM,CN1CCN(CC1)c2cc(Nc3cc(C)[nH]n3)nc(Oc4ccc(NC(=O)\C=C\C(F)(F)F)cc4)n2,5.698970004336019
4194,CHEMBL2064400,65000.0,nM,O=C1Oc2cc3ncnc(NCc4ccccc4)c3cc2N1CCCN5CCOCC5,4.187086643357144
5754,CHEMBL3819120,25.53,nM,Fc1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(NC(=O)[C@@H]5COC(=O)N5)cc23)cc1Cl,7.592949185195749
1294,CHEMBL92356,65.0,nM,CCN1CCN(CC#CC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,7.187086643357144
5133,CHEMBL3416599,241.0,nM,Brc1cc2c(NCc3ccccc3)ncnc2s1,6.617982957425132
341,CHEMBL335931,3500.0,nM,CO[C@H]1[C@H](C[C@@H]2O[C@@]1(C)n3c4ccccc4c5c6CNC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)CNC(=O)OC(C)(C)C,5.455931955649724
6029,CHEMBL3950023,100.0,nM,C[C@@H](Nc1ncnc2[nH]c(cc12)c3ccc(NC(=O)CCNCC(=O)NO)cc3)c4ccccc4,7.0
4234,CHEMBL2148049,47.0,nM,CC(C)(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12)S(=O)(=O)C,7.327902142064283
3726,CHEMBL1822064,6270.0,nM,COc1ccc(cc1)C2CC(=NN2c3nc(cs3)c4ccc(Cl)cc4)c5ccc(OC)cc5,5.202732459169283
3253,CHEMBL1243284,0.29,nM,CNC\C=C\C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(cnc2cc1OCCF)C#N,9.537602002101044
2936,CHEMBL604672,7820.0,nM,ClCCN(CCCl)c1ccc(cc1)C(=O)Nc2ccccc2Br,5.106793246940152
4235,CHEMBL2148050,6.7,nM,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c12,8.173925197299173
6342,CHEMBL3663934,1.2,nM,CCC(=O)N1CC[C@H](C1)Oc2nc(Nc3ccc(cc3)N4CCN(C)CC4)c(nc2CC)C(=O)N,8.920818753952375
4074,CHEMBL2032380,1.47,nM,COc1cc(ccc1Nc2ncc3CN(C)C(=O)N(c4cccc(NC(=O)C=C)c4)c3n2)N5CCCN(C)CC5,8.832682665251824
1268,CHEMBL92709,113.0,nM,COc1cc2ncnc(Nc3cc(Br)cc(Br)c3)c2cc1OC,6.94692155651658
3075,CHEMBL591437,43210.0,nM,CCCCN(Cc1cccc(C)c1O)C(=S)Nc2ccccc2,4.3644157336887694
374,CHEMBL326318,891.25,nM,COc1cc(\C=C(/C#N)\C(=O)N)cc(CSCc2ccccc2)c1O,6.050000457140078
2501,CHEMBL515598,7800.0,nM,N(c1ccc(cc1)c2nc3ccccc3s2)c4ncnc5[nH]cnc45,5.107905397309519
4918,CHEMBL3263380,120.0,nM,Cc1ccc(cc1C)C2=NN(C(C2)c3ccc4ccccc4c3)C5=NC(=O)CS5,6.920818753952375
6313,CHEMBL3676387,20.0,nM,CCNC(=O)N1CCC(COc2cc3ncnc(Nc4ccc(Br)cc4F)c3cc2NC(=O)C=C)CC1,7.698970004336019
4487,CHEMBL2385978,2000.0,nM,CCOc1cc(c(cc1NC(=O)\C=C\CN(C)C)C(=O)Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)[N+](=O)[O-],5.698970004336019
2280,CHEMBL402293,14.0,nM,CC(C)O\N=C\c1c(N)ncnc1Nc2ccc3c(cnn3Cc4cccc(F)c4)c2,7.853871964321762
597,CHEMBL554983,72.0,nM,Cl.Brc1cccc(Nc2[nH]cnc3c4ccccc4nc23)c1,7.142667503568732
2867,CHEMBL572031,720.0,nM,CN(\N=N\c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C(=O)OC=C,6.142667503568732
2017,CHEMBL391387,150.0,nM,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)c(Cl)c4)c23)CC1,6.823908740944319
5220,CHEMBL3612575,5700.0,nM,CCOC(=O)CCCN1C(=O)Oc2cc3ncnc(Nc4cccc(c4)C#C)c3cc12,5.2441251443275085
713,CHEMBL325949,7800.0,nM,Nc1cccc(c1)C2=CC(=O)c3c(N)c(O)c(N)cc3O2,5.107905397309519
4438,CHEMBL2347963,8.0,nM,CN(C)CCC(=O)Nc1cccc(c1)c2c(oc3ncnc(N[C@H](CO)c4ccccc4)c23)c5ccccc5,8.096910013008056
4107,CHEMBL2031313,37.5,nM,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)CCN5CCOCC5,7.425968732272281
3799,CHEMBL726,40107.0,nM,OCCN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,4.396779821991733
